ASV,Total_reads,LME1636,LME1637,LME1656,LME1663,LME1668,LME1670,LME1679,LME1689,LME1692,LME1695,LME1698,LME1701,LME1702,LME1705,LME1708,LME1714,Tax_Rank,Phylum,Class,Order,Family,Subfamily,Genus,Species,Confidence,Supporting_Recs,Best_ID_percent,Number_of_BOLD_hits,Top_hit_families,Top_hit_genera,Top_hit_species,Ambiguous_family,Ambiguous_genus,Ambiguous_species,Assignment_status
ASV756,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.22,86,100.00,100,Rosaceae,Rubus,Rubus cochinchinensis;Rubus idaeus,NO,NO,YES,Assigned
ASV757,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Fragaria,,100.0,36,99.04,100,Rosaceae,Fragaria,Fragaria vesca,NO,NO,NO,Assigned
ASV759,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,100,100.00,100,Rosaceae,Rubus,Rubus aciodonthus;Rubus adulans;Rubus amisiensis;Rubus aphidifer;Rubus arrheniiformis;Rubus bertramii;Rubus bovinus;Rubus braeuckeriformis;Rubus caesius;Rubus calotemnus;Rubus campaniensis;Rubus caninitergi;Rubus chloocladus;Rubus cochinchinensis;Rubus dasyphyllus;Rubus dejonghii;Rubus divaricatus;Rubus edeesii;Rubus eglandulosus;Rubus eifeliensis;Rubus euryanthemus;Rubus flagelliflorus;Rubus flexuosus;Rubus foliosus;Rubus frederici;Rubus gelertii;Rubus gloriosus;Rubus griesiae;Rubus guestphalicus;Rubus hastiferus;Rubus henrici-weberi;Rubus horrefactus;Rubus hypomalacus;Rubus incisior;Rubus insectifolius;Rubus integribasis;Rubus iuvenis;Rubus langei;Rubus lasiandrus;Rubus latiarcuatus;Rubus leucandrus;Rubus lindebergii;Rubus lobatidens;Rubus magnisepalus;Rubus montanus;Rubus muenteri;Rubus mus;Rubus nemoralis;Rubus nemoripatens;Rubus nitidiformis;Rubus opacus;Rubus oreades;Rubus phoenicolasius;Rubus plicatus;Rubus poliothyrsus;Rubus polyanthemus;Rubus praticolor;Rubus psilops;Rubus pugiunculosus;Rubus radula;Rubus raduloides;Rubus rubercadaver;Rubus rufescens;Rubus schlechtendalii;Rubus scidularum;Rubus sciocharis;Rubus senticosus;Rubus spiculus;Rubus tubanticus;Rubus ubericus;Rubus vulgaris,NO,NO,YES,Assigned
ASV764,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,81,100.00,100,Euphorbiaceae,Euphorbia,Euphorbia amygdaloides;Euphorbia characias,NO,NO,YES,Assigned
ASV765,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,SUBFAMILY,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Brassicoideae,,,94.64,51,98.51,100,Myrsinaceae,Anagallis,Anagallis arvensis,NO,NO,NO,Assigned
ASV766,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amygdaloideae,Prunus,,98.28,83,100.00,100,Rosaceae,Prunus,Prunus domestica subsp. insititia;Prunus tenella,NO,NO,YES,Assigned
ASV767,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.67,95,99.47,100,Rosaceae,Rubus,Rubus aciodonthus;Rubus adulans;Rubus arrheniiformis;Rubus asperidens;Rubus bovinus;Rubus braeuckeriformis;Rubus calotemnus;Rubus campaniensis;Rubus caninitergi;Rubus chloocladus;Rubus cochinchinensis;Rubus confusidens;Rubus dasyphyllus;Rubus dejonghii;Rubus diversus;Rubus eglandulosus;Rubus egregius;Rubus elegantispinosus;Rubus euryanthemus;Rubus flagelliflorus;Rubus flexuosus;Rubus frederici;Rubus gelertii;Rubus gloriosus;Rubus guestphalicus;Rubus hastiferus;Rubus henrici-weberi;Rubus holerythros;Rubus hypomalacus;Rubus insectifolius;Rubus integribasis;Rubus iuvenis;Rubus langei;Rubus lasiandrus;Rubus latiarcuatus;Rubus loehrii;Rubus muenteri;Rubus nemoralis;Rubus nitidiformis;Rubus opacus;Rubus planus;Rubus platyacanthus;Rubus plicatus;Rubus poliothyrsus;Rubus polyanthemus;Rubus praticolor;Rubus psilops;Rubus pugiunculosus;Rubus radula;Rubus raduloides;Rubus rubercadaver;Rubus rufescens;Rubus schlechtendalii;Rubus sciocharis;Rubus senticosus;Rubus tubanticus;Rubus vulgaris,NO,NO,YES,Assigned
ASV773,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Aremonia,,100.0,1,99.51,100,Rosaceae,Aremonia,Aremonia agrimonioides,NO,NO,NO,Assigned
ASV778,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,99.92,84,99.34,100,Boraginaceae,Omphalodes,Omphalodes verna,NO,NO,NO,Assigned
ASV781,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,FAMILY,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,,,,82.0,41,94.00,100,Geraniaceae;Rosaceae;Urticaceae,Alchemilla;Aphanes;Drymocallis;Erodium;Filipendula;Geranium;Geum;Parietaria;Potentilla;Rosa;Rubus;Sibbaldia,Alchemilla alpina;Alchemilla conjuncta;Alchemilla filicaulis;Alchemilla glabra;Alchemilla glaucescens;Alchemilla glomerulans;Alchemilla micans;Alchemilla sciura;Alchemilla subcrenata;Alchemilla subglobosa;Alchemilla vulgaris;Alchemilla wichurae;Alchemilla xanthochlora;Aphanes arvensis;Aphanes australis;Drymocallis rupestris;Erodium maritimum;Filipendula ulmaria;Filipendula vulgaris;Geranium rotundifolium;Geum urbanum;Parietaria debilis;Potentilla anserina;Potentilla argentea;Potentilla indica;Potentilla pensylvanica;Rosa arvensis;Rosa canina;Rosa micrantha;Rosa obtusifolia;Rosa sherardii;Rosa spinosissima;Rosa tomentosa;Rubus arcticus;Rubus caesius;Rubus cochinchinensis;Rubus fruticosus agg.;Rubus idaeus;Rubus reflexus var. lanceolobus;Rubus saxatilis;Rubus sumatranus;Rubus urticifolius;Sibbaldia procumbens,YES,YES,YES,Assigned
ASV785,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,35,96.80,100,Rosaceae,Rubus,Rubus aciodonthus;Rubus adulans;Rubus arrheniiformis;Rubus asperidens;Rubus bovinus;Rubus braeuckeriformis;Rubus calotemnus;Rubus campaniensis;Rubus canduliger;Rubus caninitergi;Rubus chloocladus;Rubus cochinchinensis;Rubus condensatus;Rubus confusidens;Rubus dasyphyllus;Rubus dejonghii;Rubus diversus;Rubus eglandulosus;Rubus egregius;Rubus elegantispinosus;Rubus euryanthemus;Rubus flagelliflorus;Rubus flexuosus;Rubus foersteri;Rubus frederici;Rubus gelertii;Rubus gloriosus;Rubus guestphalicus;Rubus hastiferus;Rubus henrici-weberi;Rubus holerythros;Rubus hypomalacus;Rubus insectifolius;Rubus integribasis;Rubus iuvenis;Rubus langei;Rubus lasiandrus;Rubus latiarcuatus;Rubus lindleianus;Rubus loehrii;Rubus muenteri;Rubus muridens;Rubus negatus;Rubus nemoralis;Rubus nitidiformis;Rubus opacus;Rubus picearum;Rubus planus;Rubus platyacanthus;Rubus plicatus;Rubus poliothyrsus;Rubus polyanthemus;Rubus praticolor;Rubus procerus;Rubus psilops;Rubus pugiunculosus;Rubus radula;Rubus raduloides;Rubus rubercadaver;Rubus rufescens;Rubus schlechtendalii;Rubus schleicheri;Rubus sciocharis;Rubus senticosus;Rubus tubanticus;Rubus vulgaris,NO,NO,YES,Assigned
ASV786,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,GENUS,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,,Fraxinus,,91.14,50,100.00,100,Oleaceae,Fraxinus,Fraxinus excelsior,NO,NO,NO,Assigned
ASV788,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amygdaloideae,Sorbus,,96.65,66,99.77,100,Rosaceae,Sorbus,Sorbus arranensis;Sorbus cuneifolia,NO,NO,YES,Assigned
ASV795,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,SUBFAMILY,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Apioideae,,,87.66,20,99.39,100,Apiaceae,Aegopodium,Aegopodium podagraria,NO,NO,NO,Assigned
ASV796,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,93,97.89,100,Vitaceae,Causonis,Causonis mollis,NO,NO,NO,Assigned
ASV8,4978,624,320,0,0,0,232,2116,106,1172,177,0,0,0,0,78,153,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,89,99.34,100,Boraginaceae,Omphalodes,Omphalodes verna,NO,NO,NO,Assigned
ASV801,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,94,98.48,100,Ranunculaceae,Eranthis,Eranthis hyemalis,NO,NO,NO,Assigned
ASV802,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,93,100.00,100,Celastraceae,Euonymus,Euonymus europaeus,NO,NO,NO,Assigned
ASV806,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,FAMILY,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,,,,72.74,53,100.00,100,Boraginaceae,Lappula,Lappula balchaschensis,NO,NO,NO,Low-confidence
ASV810,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,91,99.10,100,Celastraceae,Euonymus,Euonymus latifolius,NO,NO,NO,Assigned
ASV813,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,ORDER,Tracheophyta,Magnoliopsida,Lamiales,,,,,91.78,43,91.11,100,Plantaginaceae,Gratiola,Gratiola aurea;Gratiola japonica,NO,NO,YES,Assigned
ASV820,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Fagales,Fagaceae,Quercoideae,Quercus,,99.24,76,99.68,100,Fagaceae,Quercus,Quercus falcata,NO,NO,NO,Assigned
ASV83,338,0,0,0,0,0,0,0,0,0,200,0,0,0,138,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.29,97,99.73,100,Rosaceae,Rubus,Rubus cochinchinensis;Rubus longior;Rubus negatus;Rubus oreades,NO,NO,YES,Assigned
ASV836,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,100,98.93,100,Rosaceae,Rubus,Rubus aciodonthus;Rubus adulans;Rubus arrheniiformis;Rubus asperidens;Rubus bovinus;Rubus braeuckeriformis;Rubus calotemnus;Rubus campaniensis;Rubus caninitergi;Rubus chloocladus;Rubus cochinchinensis;Rubus condensatus;Rubus confusidens;Rubus dasyphyllus;Rubus dejonghii;Rubus diversus;Rubus eglandulosus;Rubus egregius;Rubus elegantispinosus;Rubus euryanthemus;Rubus flagelliflorus;Rubus flexuosus;Rubus foersteri;Rubus frederici;Rubus gelertii;Rubus gloriosus;Rubus guestphalicus;Rubus hastiferus;Rubus henrici-weberi;Rubus holerythros;Rubus hypomalacus;Rubus insectifolius;Rubus integribasis;Rubus iuvenis;Rubus langei;Rubus lasiandrus;Rubus latiarcuatus;Rubus lindleianus;Rubus loehrii;Rubus muenteri;Rubus muridens;Rubus negatus;Rubus nemoralis;Rubus nitidiformis;Rubus opacus;Rubus picearum;Rubus planus;Rubus platyacanthus;Rubus plicatus;Rubus poliothyrsus;Rubus polyanthemus;Rubus praticolor;Rubus procerus;Rubus psilops;Rubus pugiunculosus;Rubus radula;Rubus raduloides;Rubus rubercadaver;Rubus rufescens;Rubus schlechtendalii;Rubus schleicheri;Rubus sciocharis;Rubus senticosus;Rubus tubanticus;Rubus vulgaris,NO,NO,YES,Assigned
ASV840,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,90,99.54,100,Ulmaceae,Ulmus,Ulmus glabra;Ulmus procera,NO,NO,YES,Assigned
ASV842,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,82,98.16,100,Rosaceae,Rubus,Rubus fruticosus agg.,NO,NO,NO,Assigned
ASV845,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,97,99.47,100,Rosaceae,Rubus,Rubus cordiformis;Rubus surrectus,NO,NO,YES,Assigned
ASV846,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,99,99.20,100,Rosaceae,Rubus,Rubus cochinchinensis;Rubus longior;Rubus negatus;Rubus oreades,NO,NO,YES,Assigned
ASV854,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,FAMILY,Tracheophyta,Magnoliopsida,Rosales,Ulmaceae,,,,70.18,61,100.00,100,Ulmaceae,Ulmus,Ulmus bergmanniana;Ulmus castaneifolia;Ulmus davidiana;Ulmus glabra;Ulmus glabra Huds.;Ulmus glaucescens;Ulmus minor;Ulmus procera;Ulmus pumila;Ulmus rubra,NO,NO,YES,Low-confidence
ASV856,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amygdaloideae,Crataegus,,98.12,21,99.77,100,Rosaceae,Crataegus,Crataegus laevigata,NO,NO,NO,Assigned
ASV859,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,93,98.69,100,Boraginaceae,Omphalodes,Omphalodes verna,NO,NO,NO,Assigned
ASV862,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,FAMILY,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,,,,86.97,74,100.00,100,Boraginaceae,Cynoglossum;Lappula,Cynoglossum officinale;Lappula balchaschensis,NO,YES,YES,Assigned
ASV865,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,SUBFAMILY,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,,,89.38,62,100.00,100,Orobanchaceae;Rosaceae,Castilleja;Potentilla;Rosa;Rubus,Castilleja unalaschcensis;Potentilla sterilis;Rosa spinosissima;Rubus coreanus;Rubus ichangensis;Rubus idaeus;Rubus lambertianus;Rubus saxatilis;Rubus shihae,YES,YES,YES,Assigned
ASV867,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,100,100.00,100,Rosaceae,Rubus,Rubus aciodonthus;Rubus adulans;Rubus amisiensis;Rubus aphidifer;Rubus arrheniiformis;Rubus bertramii;Rubus bovinus;Rubus braeuckeriformis;Rubus caesius;Rubus calotemnus;Rubus campaniensis;Rubus caninitergi;Rubus chloocladus;Rubus cochinchinensis;Rubus dasyphyllus;Rubus dejonghii;Rubus divaricatus;Rubus eglandulosus;Rubus eifeliensis;Rubus euryanthemus;Rubus flagelliflorus;Rubus flexuosus;Rubus foliosus;Rubus frederici;Rubus gelertii;Rubus gloriosus;Rubus griesiae;Rubus guestphalicus;Rubus hastiferus;Rubus henrici-weberi;Rubus horrefactus;Rubus hypomalacus;Rubus incisior;Rubus insectifolius;Rubus integribasis;Rubus iuvenis;Rubus langei;Rubus lasiandrus;Rubus latiarcuatus;Rubus leucandrus;Rubus lindebergii;Rubus lobatidens;Rubus magnisepalus;Rubus montanus;Rubus muenteri;Rubus mus;Rubus nemoralis;Rubus nemoripatens;Rubus nitidiformis;Rubus opacus;Rubus oreades;Rubus phoenicolasius;Rubus plicatus;Rubus poliothyrsus;Rubus polyanthemus;Rubus praticolor;Rubus psilops;Rubus pugiunculosus;Rubus radula;Rubus raduloides;Rubus rubercadaver;Rubus rufescens;Rubus schlechtendalii;Rubus scidularum;Rubus sciocharis;Rubus senticosus;Rubus spiculus;Rubus tubanticus;Rubus ubericus;Rubus vulgaris,NO,NO,YES,Assigned
ASV871,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amygdaloideae,Prunus,,96.81,78,99.77,100,Rosaceae,Prunus,Prunus avium;Prunus emarginata,NO,NO,YES,Assigned
ASV873,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,,Hedera,,86.68,5,96.92,100,Araliaceae;Ranunculaceae,Clematis;Hedera,Clematis flammula;Hedera helix;Hedera helix subsp. helix,YES,YES,YES,Assigned
ASV874,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,95,100.00,100,Ranunculaceae,Helleborus,Helleborus niger,NO,NO,NO,Assigned
ASV876,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,56,97.48,100,Rosaceae,Rubus,Rubus fruticosus agg.,NO,NO,NO,Assigned
ASV879,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amygdaloideae,Sorbus,,97.46,44,100.00,100,Rosaceae,Sorbus,Sorbus aucuparia,NO,NO,NO,Assigned
ASV88,303,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,98.54,78,99.77,100,Rosaceae,Rubus,Rubus idaeus;Rubus saxatilis,NO,NO,YES,Assigned
ASV880,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,99.4,94,99.20,100,Rosaceae,Rubus,Rubus cochinchinensis;Rubus longior;Rubus negatus;Rubus oreades,NO,NO,YES,Assigned
ASV881,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,94,98.51,100,Boraginaceae,Omphalodes,Omphalodes verna,NO,NO,NO,Assigned
ASV886,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,SUBFAMILY,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,,,100.0,4,99.51,100,Rosaceae,Aremonia,Aremonia agrimonioides,NO,NO,NO,Assigned
ASV89,300,49,0,0,0,69,0,0,0,0,0,0,0,182,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,94,100.00,100,Euphorbiaceae,Mercurialis,Mercurialis perennis,NO,NO,NO,Assigned
ASV897,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,87,99.02,100,Boraginaceae,Omphalodes,Omphalodes verna,NO,NO,NO,Assigned
ASV902,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Amygdaloideae,Sorbus,,96.31,72,99.77,100,Rosaceae,Sorbus,Sorbus leyana,NO,NO,NO,Assigned
ASV903,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,SUBFAMILY,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,,,100.0,3,96.40,100,Rosaceae,Fragaria,Fragaria vesca,NO,NO,NO,Assigned
ASV905,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,,Omphalodes,,98.25,6,99.34,100,Boraginaceae,Omphalodes,Omphalodes verna,NO,NO,NO,Assigned
ASV908,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,97,100.00,100,Rosaceae,Rubus,Rubus cochinchinensis;Rubus idaeus,NO,NO,YES,Assigned
ASV909,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,,Hedera,,90.71,9,97.36,100,Araliaceae;Ranunculaceae,Clematis;Hedera,Clematis flammula;Hedera helix;Hedera helix subsp. helix,YES,YES,YES,Assigned
ASV914,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,91,99.70,100,Ulmaceae,Ulmus,Ulmus procera,NO,NO,NO,Assigned
ASV915,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,FAMILY,Tracheophyta,Magnoliopsida,Apiales,Araliaceae,,,,100.0,35,95.72,100,Araliaceae,Hedera,Hedera helix,NO,NO,NO,Assigned
ASV919,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ranunculoideae,Clematis,,99.41,62,100.00,100,Ranunculaceae,Clematis,Clematis vitalba,NO,NO,NO,Assigned
ASV921,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,73,97.71,100,Rosaceae,Rubus,Rubus fruticosus agg.,NO,NO,NO,Assigned
ASV922,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,GENUS,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Coryloideae,Corylus,,98.3,57,99.58,100,Betulaceae,Corylus,Corylus heterophylla var. sutchuenensis,NO,NO,NO,Assigned
ASV923,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,CLASS,Tracheophyta,Magnoliopsida,,,,,,99.17,94,99.23,100,Viburnaceae,Adoxa,Adoxa moschatellina,NO,NO,NO,Assigned
ASV93,292,0,0,0,0,0,0,0,0,0,152,0,0,140,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Violoideae,Viola,,99.11,94,99.77,100,Violaceae,Viola,Viola reichenbachiana;Viola riviniana,NO,NO,YES,Assigned
ASV935,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,91.19,74,99.68,100,Rosaceae,Crataegus,Crataegus laevigata;Crataegus monogyna,NO,NO,YES,Assigned
ASV938,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,100,100.00,100,Rosaceae,Rubus,Rubus cochinchinensis;Rubus longior;Rubus negatus;Rubus oreades,NO,NO,YES,Assigned
ASV942,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,FAMILY,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,,,,91.36,47,99.21,100,Boraginaceae,Amsinckia;Cryptantha;Cynoglossum;Myosotis,Amsinckia menziesii;Cryptantha parviflora;Cynoglossum germanicum;Myosotis secunda,NO,YES,YES,Assigned
ASV943,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Fragaria,,100.0,16,98.31,100,Rosaceae,Fragaria,Fragaria vesca,NO,NO,NO,Assigned
ASV951,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,ORDER,Tracheophyta,Magnoliopsida,Asterales,,,,,87.9,85,97.26,100,Boraginaceae;Cucurbitaceae,Paracaryum;Thladiantha,Paracaryum rugulosum;Thladiantha cordifolia,YES,YES,YES,Assigned
ASV955,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,SUBFAMILY,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,,,100.0,3,96.16,100,Rosaceae,Fragaria,Fragaria vesca,NO,NO,NO,Assigned
ASV961,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,CLASS,Tracheophyta,Magnoliopsida,,,,,,99.22,95,99.77,100,Ranunculaceae,Helleborus,Helleborus viridis,NO,NO,NO,Assigned
ASV962,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,7,96.76,100,Rosaceae,Rubus,Rubus fruticosus agg.,NO,NO,NO,Assigned
ASV966,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,GENUS,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,,Pulmonaria,,85.71,31,99.75,100,Boraginaceae,Pulmonaria,Pulmonaria obscura,NO,NO,NO,Assigned
ASV969,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,GENUS,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosoideae,Rubus,,100.0,100,99.42,100,Rosaceae,Rubus,Rubus sp. Glandulosi MS-2014b,NO,NO,NO,Assigned
ASV972,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,SUBFAMILY,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Brassicoideae,,,84.15,48,100.00,100,Myrsinaceae,Anagallis,Anagallis arvensis,NO,NO,NO,Assigned
ASV973,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,FAMILY,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,,,,100.0,22,97.69,100,Rosaceae,Sorbus,Sorbus scopulina,NO,NO,NO,Assigned
ASV975,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,CLASS,Tracheophyta,Magnoliopsida,,,,,,99.3,95,99.30,100,Orobanchaceae;Rosaceae,Castilleja;Rubus,Castilleja unalaschcensis;Rubus cochinchinensis;Rubus fruticosus agg.;Rubus ichangensis;Rubus idaeus;Rubus parviflorus;Rubus pubescens;Rubus pungens var. indefensus;Rubus saxatilis;Rubus sumatranus,YES,YES,YES,Assigned
ASV976,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,CLASS,Tracheophyta,Magnoliopsida,,,,,,100.0,94,98.36,100,Boraginaceae,Omphalodes,Omphalodes verna,NO,NO,NO,Assigned
