ASV_ID,Kingdom,Kingdom_confidence,Phylum,Phylum_confidence,Class,Class_confidence,Order,Order_confidence,Family,Family_confidence,Genus,Genus_confidence,Species,Species_confidence,Strand,Deepest_rank,Deepest_taxon,Accepted_taxonomy
ASV380,Fungi,1.00,Mucoromycota,1.00,Mucoromycetes,1.00,Mucorales,1.00,Pilobolaceae,1.00,Pilobolus,1.00,Pilobolus_crystallinus,0.94,+,Species,Pilobolus_crystallinus,"k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Pilobolaceae,g:Pilobolus,s:Pilobolus_crystallinus"
ASV381,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Boletales,1.00,Melanogastraceae,1.00,Melanogaster,1.00,,,+,Genus,Melanogaster,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Boletales,f:Melanogastraceae,g:Melanogaster"
ASV383,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV386,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Chaetothyriales,1.00,,,,,,,+,Order,Chaetothyriales,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
ASV385,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Capnodiales,0.98,Davidiellaceae,0.98,Devriesia,0.97,,,+,Genus,Devriesia,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Davidiellaceae,g:Devriesia"
ASV387,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Venturiales,1.00,Venturiaceae,1.00,Rhizosphaera,1.00,,,+,Genus,Rhizosphaera,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Venturiaceae,g:Rhizosphaera"
ASV38,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Psathyrellaceae,1.00,Coprinellus,1.00,Coprinellus_micaceus,0.94,+,Species,Coprinellus_micaceus,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus_micaceus"
ASV389,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,1.00,Thelebolales,1.00,Thelebolaceae,1.00,Antarctomyces,0.99,Antarctomyces_psychrotrophicus,0.99,+,Species,Antarctomyces_psychrotrophicus,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae,g:Antarctomyces,s:Antarctomyces_psychrotrophicus"
ASV390,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,1.00,Nectriaceae,1.00,Pleonectria,1.00,Pleonectria_sinopica,1.00,+,Species,Pleonectria_sinopica,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Pleonectria,s:Pleonectria_sinopica"
ASV391,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Mycosphaerellales,0.91,Mycosphaerellaceae,0.91,Pseudocercosporella,0.91,Pseudocercosporella_fraxini,0.91,+,Species,Pseudocercosporella_fraxini,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Pseudocercosporella,s:Pseudocercosporella_fraxini"
ASV394,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Polyporales,1.00,Meruliaceae,1.00,Phlebia,1.00,Phlebia_livida,1.00,+,Species,Phlebia_livida,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae,g:Phlebia,s:Phlebia_livida"
ASV392,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Cortinariaceae,0.99,,,,,+,Family,Cortinariaceae,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Cortinariaceae"
ASV382,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,0.97,Thelebolales,0.97,Thelebolaceae,0.97,,,,,-,Family,Thelebolaceae,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae"
ASV396,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Cortinariaceae,1.00,Cortinarius,1.00,Cortinarius_maculatocaespitosus,0.91,+,Species,Cortinarius_maculatocaespitosus,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Cortinariaceae,g:Cortinarius,s:Cortinarius_maculatocaespitosus"
ASV398,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Mycosphaerellales,0.91,Mycosphaerellaceae,0.85,,,,,+,Family,Mycosphaerellaceae,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae"
ASV399,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Psathyrellaceae,1.00,Coprinopsis,1.00,,,+,Genus,Coprinopsis,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis"
ASV4,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,1.00,Flammocladiellaceae,0.90,Flammocladiella,0.90,Flammocladiella_decora,0.90,+,Species,Flammocladiella_decora,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Flammocladiellaceae,g:Flammocladiella,s:Flammocladiella_decora"
ASV40,Fungi,1.00,Basidiomycota,1.00,Cystobasidiomycetes,0.99,Cystobasidiales,0.99,Cystobasidiaceae,0.99,Cystobasidium,0.99,,,+,Genus,Cystobasidium,"k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium"
ASV400,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.93,,,,,,,,,+,Class,Dothideomycetes,"k:Fungi,p:Ascomycota,c:Dothideomycetes"
ASV402,Fungi,1.00,Basidiomycota,1.00,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV405,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV404,Fungi,1.00,Basidiomycota,0.99,Tremellomycetes,0.97,Tremellales,0.97,,,Dioszegia,0.96,,,+,Genus,Dioszegia,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Dioszegia"
ASV397,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV406,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Geastrales,1.00,,,Sphaerobolus,1.00,Sphaerobolus_ingoldii,1.00,+,Species,Sphaerobolus_ingoldii,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Geastrales,g:Sphaerobolus,s:Sphaerobolus_ingoldii"
ASV407,Fungi,1.00,Ascomycota,0.92,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV408,Fungi,1.00,Basidiomycota,1.00,Cystobasidiomycetes,0.88,Erythrobasidiales,0.83,,,Erythrobasidium,0.83,Erythrobasidium_sp.,0.83,+,Species,Erythrobasidium_sp.,"k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Erythrobasidiales,g:Erythrobasidium,s:Erythrobasidium_sp."
ASV409,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Tremellales,1.00,Tremellaceae,1.00,Papiliotrema,0.98,Papiliotrema_perniciosa,0.95,+,Species,Papiliotrema_perniciosa,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Papiliotrema,s:Papiliotrema_perniciosa"
ASV401,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.98,,,,,,,,,+,Class,Dothideomycetes,"k:Fungi,p:Ascomycota,c:Dothideomycetes"
ASV41,Fungi,1.00,Basidiomycota,1.00,Cystobasidiomycetes,0.95,Cystobasidiales,0.94,Cystobasidiaceae,0.94,Cystobasidium,0.94,,,+,Genus,Cystobasidium,"k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium"
ASV410,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Mycosphaerellales,1.00,Mycosphaerellaceae,1.00,Ramularia,0.86,,,+,Genus,Ramularia,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Ramularia"
ASV414,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,,,,,,,,,+,Class,Dothideomycetes,"k:Fungi,p:Ascomycota,c:Dothideomycetes"
ASV416,Fungi,1.00,Basidiomycota,0.83,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV417,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Tremellales,1.00,,,Dioszegia,1.00,Dioszegia_zsoltii,0.96,+,Species,Dioszegia_zsoltii,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Dioszegia,s:Dioszegia_zsoltii"
ASV418,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV42,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.99,Pleosporales,0.99,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV421,Fungi,1.00,Basidiomycota,1.00,Cystobasidiomycetes,0.80,,,Symmetrosporaceae,0.80,Symmetrospora,0.80,,,+,Genus,Symmetrospora,"k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,f:Symmetrosporaceae,g:Symmetrospora"
ASV413,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,1.00,,,,,,,+,Order,Hypocreales,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
ASV423,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,,,,,,,,,+,Class,Sordariomycetes,"k:Fungi,p:Ascomycota,c:Sordariomycetes"
ASV424,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.99,,,,,,,,,+,Class,Dothideomycetes,"k:Fungi,p:Ascomycota,c:Dothideomycetes"
ASV425,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Tremellales,1.00,Bulleribasidiaceae,1.00,Vishniacozyma,1.00,Vishniacozyma_carnescens,1.00,-,Species,Vishniacozyma_carnescens,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Vishniacozyma,s:Vishniacozyma_carnescens"
ASV426,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,0.82,,,,,,,,,+,Class,Tremellomycetes,"k:Fungi,p:Basidiomycota,c:Tremellomycetes"
ASV419,Fungi,1.00,Basidiomycota,0.89,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV428,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Mycosphaerellales,0.99,Mycosphaerellaceae,0.92,,,,,+,Family,Mycosphaerellaceae,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae"
ASV429,Fungi,1.00,Ascomycota,1.00,Ascomycota_class_incertae_sedis,0.88,Ascomycota_order_incertae_sedis,0.88,Ascomycota_family_incertae_sedis,0.88,Preussia,0.88,,,+,Genus,Preussia,"k:Fungi,p:Ascomycota,c:Ascomycota_class_incertae_sedis,o:Ascomycota_order_incertae_sedis,f:Ascomycota_family_incertae_sedis,g:Preussia"
ASV433,Fungi,1.00,Ascomycota,0.96,Sordariomycetes,0.87,,,,,,,,,+,Class,Sordariomycetes,"k:Fungi,p:Ascomycota,c:Sordariomycetes"
ASV434,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV438,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV435,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,1.00,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV44,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.89,Sordariales,0.82,,,,,,,+,Order,Sordariales,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales"
ASV440,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Botryosphaeriales,0.82,Botryosphaeriaceae,0.82,Dothiora,0.82,,,+,Genus,Dothiora,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales,f:Botryosphaeriaceae,g:Dothiora"
ASV441,Fungi,1.00,Ascomycota,0.92,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV442,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV432,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Mycosphaerellales,1.00,Mycosphaerellaceae,1.00,Pseudocercospora,1.00,Pseudocercospora_norchiensis,0.97,+,Species,Pseudocercospora_norchiensis,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Pseudocercospora,s:Pseudocercospora_norchiensis"
ASV443,Fungi,1.00,Ascomycota,0.99,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV444,Fungi,1.00,Ascomycota,0.98,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV439,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Thelephorales,1.00,Thelephoraceae,1.00,Tomentella,1.00,Tomentella_sp.,0.99,+,Species,Tomentella_sp.,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Thelephorales,f:Thelephoraceae,g:Tomentella,s:Tomentella_sp."
ASV445,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.97,Sordariales,0.97,Lasiosphaeriaceae,0.97,Podospora,0.95,Podospora_glutinans,0.92,+,Species,Podospora_glutinans,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora_glutinans"
ASV446,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Chaetothyriales,1.00,,,,,,,+,Order,Chaetothyriales,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
ASV447,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV449,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Diaporthales,1.00,Valsaceae,1.00,Cytospora,1.00,,,+,Genus,Cytospora,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Valsaceae,g:Cytospora"
ASV450,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Mycosphaerellales,1.00,Mycosphaerellaceae,1.00,,,,,+,Family,Mycosphaerellaceae,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae"
ASV451,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV453,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Microascales,1.00,Microascaceae,1.00,,,,,+,Family,Microascaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae"
ASV454,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,0.93,Cystofilobasidiales,0.93,,,Cystofilobasidium,0.93,Cystofilobasidium_macerans,0.93,+,Species,Cystofilobasidium_macerans,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Cystofilobasidiales,g:Cystofilobasidium,s:Cystofilobasidium_macerans"
ASV455,Fungi,1.00,Basidiomycota,1.00,Exobasidiomycetes,0.99,Exobasidiales,0.99,Exobasidiaceae,0.99,Exobasidium,0.99,,,+,Genus,Exobasidium,"k:Fungi,p:Basidiomycota,c:Exobasidiomycetes,o:Exobasidiales,f:Exobasidiaceae,g:Exobasidium"
ASV457,Fungi,1.00,Basidiomycota,0.99,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV46,Fungi,1.00,Ascomycota,1.00,Pezizomycetes,1.00,Pezizales,1.00,,,,,,,+,Order,Pezizales,"k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales"
ASV460,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV45,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.82,Pleosporales,0.82,Sporormiaceae,0.81,,,,,+,Family,Sporormiaceae,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae"
ASV462,Fungi,1.00,Ascomycota,0.83,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV463,Fungi,1.00,Basidiomycota,1.00,Cystobasidiomycetes,0.86,Erythrobasidiales,0.86,,,Erythrobasidium,0.83,Erythrobasidium_yunnanense,0.81,+,Species,Erythrobasidium_yunnanense,"k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Erythrobasidiales,g:Erythrobasidium,s:Erythrobasidium_yunnanense"
ASV452,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Tremellales,1.00,Tremellaceae,1.00,Papiliotrema,1.00,Papiliotrema_fuscus,1.00,-,Species,Papiliotrema_fuscus,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Papiliotrema,s:Papiliotrema_fuscus"
ASV464,Fungi,1.00,Basidiomycota,0.98,Agaricomycetes,0.98,,,,,,,,,+,Class,Agaricomycetes,"k:Fungi,p:Basidiomycota,c:Agaricomycetes"
ASV466,Fungi,1.00,Ascomycota,1.00,Pezizomycetes,1.00,Pezizales,1.00,,,,,,,+,Order,Pezizales,"k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales"
ASV467,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV468,Fungi,1.00,Basidiomycota,0.96,Tremellomycetes,0.96,Tremellales,0.90,,,,,,,+,Order,Tremellales,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales"
ASV47,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.99,Capnodiales,0.99,Davidiellaceae,0.99,Cladosporium,0.99,,,+,Genus,Cladosporium,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Davidiellaceae,g:Cladosporium"
ASV470,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,1.00,Thelebolales,1.00,Thelebolaceae,1.00,,,,,-,Family,Thelebolaceae,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae"
ASV472,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.93,Pleosporales,0.93,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV473,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Chaetothyriales,1.00,,,,,,,+,Order,Chaetothyriales,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
ASV474,Fungi,1.00,Glomeromycota,0.98,Glomeromycetes,0.98,Glomerales,0.98,Glomeraceae,0.98,Glomus,0.98,,,+,Genus,Glomus,"k:Fungi,p:Glomeromycota,c:Glomeromycetes,o:Glomerales,f:Glomeraceae,g:Glomus"
ASV475,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Venturiales,1.00,Venturiaceae,1.00,Rhizosphaera,1.00,Rhizosphaera_oudemansii,1.00,+,Species,Rhizosphaera_oudemansii,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Venturiaceae,g:Rhizosphaera,s:Rhizosphaera_oudemansii"
ASV476,Fungi,1.00,Basidiomycota,0.87,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV469,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,0.90,Helotiales,0.88,,,,,,,+,Order,Helotiales,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales"
ASV477,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.93,Pleosporales,0.92,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV479,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.90,,,,,,,,,+,Class,Dothideomycetes,"k:Fungi,p:Ascomycota,c:Dothideomycetes"
ASV471,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV48,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Mycosphaerellales,1.00,Mycosphaerellaceae,1.00,Ramularia,0.90,,,+,Genus,Ramularia,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Ramularia"
ASV480,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Phallales,1.00,Phallaceae,1.00,Mutinus,1.00,Mutinus_caninus,1.00,+,Species,Mutinus_caninus,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Phallales,f:Phallaceae,g:Mutinus,s:Mutinus_caninus"
ASV483,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,,,,,,,,,+,Class,Sordariomycetes,"k:Fungi,p:Ascomycota,c:Sordariomycetes"
ASV484,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Tremellales,0.99,Cryptococcaceae,0.95,Teunia,0.95,Teunia_betulae,0.87,-,Species,Teunia_betulae,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Cryptococcaceae,g:Teunia,s:Teunia_betulae"
ASV486,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,1.00,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV487,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Geastrales,1.00,Geastraceae,1.00,Geastrum,1.00,Geastrum_sp.,0.97,+,Species,Geastrum_sp.,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Geastrales,f:Geastraceae,g:Geastrum,s:Geastrum_sp."
ASV489,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Agaricaceae,1.00,Lycoperdon,1.00,Lycoperdon_pratense,0.97,+,Species,Lycoperdon_pratense,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Lycoperdon,s:Lycoperdon_pratense"
ASV490,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV491,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Microthyriales,1.00,Leptopeltidaceae,1.00,Dothiopeltis,1.00,Dothiopeltis_n._sp.,1.00,+,Species,Dothiopeltis_n._sp.,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Microthyriales,f:Leptopeltidaceae,g:Dothiopeltis,s:Dothiopeltis_n._sp."
ASV492,Fungi,1.00,Chytridiomycota,0.99,Chytridiomycetes,0.99,Rhizophydiales,0.89,,,,,,,-,Order,Rhizophydiales,"k:Fungi,p:Chytridiomycota,c:Chytridiomycetes,o:Rhizophydiales"
ASV493,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,1.00,,,,,,,+,Order,Hypocreales,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
ASV485,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV494,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV495,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Eurotiales,1.00,Trichocomaceae,1.00,Penicillium,1.00,,,+,Genus,Penicillium,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium"
ASV488,Fungi,1.00,Basidiomycota,0.94,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV496,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV497,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Corticiales,1.00,Corticiaceae,1.00,Sistotrema,1.00,Sistotrema_octosporum,0.93,+,Species,Sistotrema_octosporum,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae,g:Sistotrema,s:Sistotrema_octosporum"
ASV498,Fungi,1.00,Basidiomycota,0.86,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV499,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,0.90,Chaetothyriales,0.87,,,,,,,+,Order,Chaetothyriales,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
ASV50,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,1.00,Nectriaceae,1.00,Nectria,1.00,,,+,Genus,Nectria,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Nectria"
ASV500,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Chaetothyriales,1.00,,,,,,,+,Order,Chaetothyriales,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
ASV502,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,0.99,Cordycipitaceae,0.97,Elaphocordyceps,0.97,Elaphocordyceps_sp._20124794d,0.97,+,Species,Elaphocordyceps_sp._20124794d,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Cordycipitaceae,g:Elaphocordyceps,s:Elaphocordyceps_sp._20124794d"
ASV503,Fungi,1.00,Basidiomycota,0.97,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV507,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Diaporthales,1.00,Melanconidaceae,1.00,,,,,+,Family,Melanconidaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Melanconidaceae"
ASV506,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Mycosphaerellales,1.00,Mycosphaerellaceae,1.00,,,,,+,Family,Mycosphaerellaceae,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae"
ASV508,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,0.96,Helotiales,0.92,,,,,,,+,Order,Helotiales,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales"
ASV509,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Botryosphaeriales,1.00,Botryosphaeriaceae,1.00,Phaeobotryosphaeria,1.00,Phaeobotryosphaeria_visci,1.00,+,Species,Phaeobotryosphaeria_visci,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales,f:Botryosphaeriaceae,g:Phaeobotryosphaeria,s:Phaeobotryosphaeria_visci"
